cod;nome;período;valor
33;RJ;2009;2
35;SP;2009;4.77
41;PR;2009;6.06
42;SC;2009;8.48
43;RS;2009;10.1
50;MS;2009;8.68
51;MT;2009;6.32
52;GO;2009;5.18
53;DF;2009;4.94
11;RO;2010;5.25
12;AC;2010;5.59
13;AM;2010;4.65
14;RR;2010;7.53
15;PA;2010;2.47
16;AP;2010;4.48
17;TO;2010;6.28
21;MA;2010;3.16
22;PI;2010;6.44
23;CE;2010;5.77
24;RN;2010;4.32
25;PB;2010;4.19
26;PE;2010;3.24
27;AL;2010;2.72
28;SE;2010;6.23
29;BA;2010;3.08
31;MG;2010;5.62
32;ES;2010;4.55
33;RJ;2010;3.18
35;SP;2010;4.76
41;PR;2010;5.63
42;SC;2010;8.48
43;RS;2010;9.68
50;MS;2010;7.67
51;MT;2010;5.3
52;GO;2010;5.24
53;DF;2010;5.77
11;RO;2011;4.94
12;AC;2011;5.49
13;AM;2011;5.31
14;RR;2011;7.38
15;PA;2011;2.88
16;AP;2011;5.4
17;TO;2011;6.56
21;MA;2011;3.28
22;PI;2011;7.45
23;CE;2011;6.48
24;RN;2011;5.53
25;PB;2011;4.29
26;PE;2011;3.28
27;AL;2011;3.3
28;SE;2011;5.98
29;BA;2011;3.06
31;MG;2011;6.37
32;ES;2011;4.56
33;RJ;2011;2.68
35;SP;2011;4.92
41;PR;2011;5.64
42;SC;2011;8.23
43;RS;2011;9.71
50;MS;2011;8.51
51;MT;2011;5.13
52;GO;2011;5.55
53;DF;2011;3.83
11;RO;2012;4.59
12;AC;2012;5.66
13;AM;2012;5.15
14;RR;2012;8.09
15;PA;2012;3.06
16;AP;2012;3
17;TO;2012;6.63
21;MA;2012;3.06
22;PI;2012;7.37
23;CE;2012;5.92
24;RN;2012;5.29
25;PB;2012;4.95
26;PE;2012;3.71
27;AL;2012;3.44
28;SE;2012;5.16
29;BA;2012;3.36
31;MG;2012;6.36
32;ES;2012;4.97
33;RJ;2012;2.85
35;SP;2012;5
41;PR;2012;5.94
42;SC;2012;8.58
43;RS;2012;10.9
50;MS;2012;8.38
